1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,class
-480451.5,-11324.27,1477.279,-285.5182,-179.7905,-114.8070,115.2411,45.4885,62.04782,-5.27361,87.57558,-18.93371,-13.31084,37.00055,-50.20361,E.C.=1.3.99.1
-112645.8,9155.016,-243.9156,-204.5672,40.48202,116.7326,-9.392825,47.84968,-117.8320,34.45765,0.1813436,-16.29154,45.93755,56.8605,21.54936,E.C.=1.3.99.1
-8875.253,1942.674,-986.0828,485.3026,68.78271,-110.9938,11.73583,-9.979688,-6.266484,16.35521,16.20857,-7.87885,0.7455634,6.443851,-2.460162,E.C.=1.1.2.7
-8877.78,1947.664,-987.8773,490.1762,72.96107,-110.9114,12.80159,-11.19223,-9.314134,16.10463,14.36193,-8.846768,0.04610074,9.869152,-3.447600,E.C.=1.1.2.7
-489384.7,-13072.79,2035.643,425.6798,-376.0209,220.5736,324.7463,135.3127,43.01587,-26.63165,-72.41336,-124.5861,217.5582,-35.91832,-91.93962,E.C.=1.1.2.7
-79310.28,7995.857,243.0877,36.0465,367.1817,16.58463,-41.95493,-51.33626,-26.74813,-32.76989,-34.21182,-6.694569,2.439504,-0.8896384,25.74904,E.C.=4.2.1.19
-211853.5,4682.766,1049.193,-177.8800,-298.9274,-119.4495,78.02325,-44.03376,20.37471,13.77330,-2.814622,9.057491,-36.14816,-41.56303,-31.02617,E.C.=3.5.3.1
-202483.5,9291.212,476.8459,139.6303,11.48367,194.396,-33.67534,-78.37827,67.89321,83.16754,-36.79253,-32.34467,13.98136,-95.89414,-40.0626,E.C.=2.3.1.8
-100979.4,9398.599,-1168.879,-214.0750,-46.99262,-55.48196,-37.34488,-28.78708,-36.63547,4.107714,15.56225,-24.53395,-116.8042,-0.9985865,84.57614,E.C.=2.1.1.148
-325171.1,610.3624,28.88026,-236.1334,80.72553,-105.2752,-12.04809,-56.41685,14.22837,-13.46189,18.54678,53.8865,-38.06553,37.343,-4.623714,E.C.=1.18.6.1
-165280.0,8089.2,682.1454,-160.6249,-53.77028,132.0030,-50.88319,100.8991,64.93407,60.16958,49.18344,-10.23091,-16.82251,13.72330,-29.35122,E.C.=1.18.6.1
-294562.3,4255.292,-256.4524,154.4556,-12.07136,-137.6387,34.87008,-82.24967,15.17644,-28.10526,-17.30102,57.65936,-6.484423,38.62090,-28.05593,E.C.=1.18.6.1
-317380.6,1964.423,-652.1799,615.5366,57.28484,-160.5710,-86.08686,-99.52452,95.12091,33.43853,5.058772,2.411188,175.2661,-16.77931,-44.02142,E.C.=1.18.6.1
-322212.4,159.3123,37.33409,-279.8752,95.7521,-132.0487,-12.59863,-33.57097,48.05333,16.60305,-12.21343,-21.15355,-49.2606,42.07173,-17.11619,E.C.=1.18.6.1
-157575.7,7388.66,674.0646,-102.8279,-200.1598,65.96137,-56.96247,124.6626,5.276967,93.47546,14.82376,0.2466202,-2.020721,13.08933,-63.8575,E.C.=1.18.6.1
-789.2851,372.0547,-204.3711,112.4051,16.04345,-25.10795,1.362546,1.03518,-2.616354,0.5688474,-2.552366,-3.80542,0.06734797,0.906919,4.379323,E.C.=3.4.21.5
-211732.2,3172.331,898.6726,-248.5500,-324.1465,-74.52794,29.22135,-2.369993,-25.16876,-51.40828,-17.56095,3.402328,13.01548,56.02908,-25.01497,E.C.=2.3.2.5
-212434.8,3255.565,920.5361,-220.6151,-324.8232,-49.8075,26.95386,1.106027,-3.867645,-48.62127,-9.7309,12.14373,36.40212,56.01817,-21.39712,E.C.=2.3.2.5
-128295.7,9593.027,820.7408,-226.7152,-139.4965,146.4320,100.7036,43.14872,-50.34865,7.029724,24.07399,35.63096,-12.05864,-4.795267,82.33297,E.C.=3.4.21.4
-238519.5,3364.786,508.1425,47.21588,-160.6715,111.2340,33.69554,290.1402,5.439826,6.876668,61.83308,-5.313747,-60.21381,33.13877,-35.87838,E.C.=1.4.99.4
-45744.05,7616.036,-555.3983,-4.905719,67.41443,157.351,54.16252,-14.31950,13.68388,-2.941276,31.33394,-19.57223,-7.67149,-16.74095,-20.05907,E.C.=1.4.99.4
-237361.4,3571.797,473.3967,9.128307,-160.7663,110.1702,47.39126,275.0806,26.90785,-4.95989,59.97907,-51.29993,-72.96126,58.29729,-24.78992,E.C.=1.4.99.4
-240769.0,3411.563,493.1957,15.94244,-154.9791,119.9328,46.10617,295.1752,18.38610,-35.73849,114.4321,45.72083,-44.79992,37.89327,-39.17958,E.C.=1.4.99.4
-240203.3,3324.777,549.5692,74.69165,-163.4318,99.15096,42.75621,271.6184,-3.055841,-2.350518,84.07351,12.14895,-43.41571,23.57122,-38.09771,E.C.=1.4.99.4
-238702.1,3464.722,499.3656,36.56275,-164.9540,115.6783,33.98741,280.5437,-5.909417,-1.396986,67.12936,18.78228,-55.39184,37.22018,-28.49265,E.C.=1.4.99.4
-18868.46,4012.394,-946.9731,90.74328,-69.01528,-41.71466,-49.08346,-26.88581,8.664127,3.4874,12.15793,11.20749,-14.64655,23.83210,28.61202,E.C.=3.4.19.12
-51043.4,8835.797,-2090.069,434.3813,128.3002,-244.1697,-94.56007,-63.26375,-34.75205,34.10375,-35.18334,1.838002,8.590544,-10.21696,24.93436,E.C.=3.4.19.12
-51143.21,8879.594,-2118.440,436.6665,109.4487,-220.0239,-81.53,-64.25295,-40.91816,39.80816,-39.86515,4.901711,4.115198,-23.53429,13.68120,E.C.=3.4.19.12
-163605.5,6234.272,1248.528,-62.61384,54.4108,164.4817,-161.6210,83.83017,11.50601,-0.7998862,-65.92888,-15.58487,20.30188,10.38589,48.71415,E.C.=2.4.2.1
-76379.3,7158.305,78.89766,209.2921,-11.13597,57.99288,-73.11425,48.17751,-23.91017,-2.426855,1.718105,-6.391907,4.87589,-5.610026,-29.37559,E.C.=3.5.1.88
-87256.68,6428.74,-197.5344,308.0694,50.99988,123.6994,5.016985,37.2432,24.5336,42.76414,-41.01112,2.949096,66.38428,31.37794,31.53108,E.C.=3.5.1.88
-96050.2,6724.194,69.80059,297.452,33.14514,145.4162,-39.93352,20.74780,32.92175,-16.76013,-34.46361,-12.91785,76.7396,28.627,3.085034,E.C.=3.5.1.88
-130.3765,62.166,-35.30760,20.22552,4.504494,-8.628593,0.1881259,4.116889,-2.045951,-1.314995,-1.92185,-1.216992,1.023132,-2.154025,1.59467,E.C.=2.7.11.1
-223490.4,5957.862,1260.164,424.0679,163.7139,134.7453,67.88751,-18.47179,10.66115,149.9166,-46.3405,63.61375,24.02599,31.88451,51.95399,E.C.=2.3.1.180
-518924,-14249.54,-2990.397,-246.4412,8.297393,157.5399,131.4869,353.7761,29.64051,54.80918,93.75829,-96.21193,74.76953,-17.27074,12.98912,E.C.=3.4.14.5
-81391.95,8163.921,-309.4171,111.1775,-156.5881,143.9389,-40.30193,68.16716,-40.9767,15.69231,26.75202,-19.25106,29.61838,37.73207,8.31886,E.C.=6.1.1.4
-81217.42,8107.773,-282.9523,86.62412,-148.2376,143.8483,-41.3245,72.86276,-37.69023,12.59192,29.28121,-45.41869,28.73099,37.57704,31.44590,E.C.=6.1.1.4
-468382.1,-6866.039,-3087.417,73.34138,128.4888,158.3321,65.96316,369.5774,30.92127,11.51397,163.9264,-39.68195,123.8801,11.64921,-49.70177,E.C.=3.4.14.5
-103245.5,5965.385,-938.114,116.1952,-242.8078,-215.7092,-66.26925,62.95824,40.68931,63.054,23.45889,42.28106,-4.34502,12.01560,-41.41008,E.C.=2.7.4.3
-315809.9,1323.299,60.08164,-400.5802,-97.38482,38.06658,185.7336,-245.488,82.5639,92.6299,34.28314,-17.05375,74.84814,-24.68086,52.19538,E.C.=4.2.1.11
-133990.9,6663.278,813.4212,36.81197,19.24086,-34.76285,-107.8216,44.41788,-88.76155,128.7023,-7.6178,-20.59230,4.442389,-3.975331,89.17613,E.C.=2.7.2.11
-321704.4,2256.598,113.0008,-331.7243,-140.9419,47.66751,210.1177,-258.0694,72.27836,77.2811,95.5513,205.5797,119.8767,52.91806,1.106330,E.C.=4.2.1.11
-308263.7,2204.830,-259.1955,-498.4749,23.81064,67.54243,150.3619,-315.6958,64.27234,77.88687,-1.490688,-7.132081,57.64096,34.09692,-6.69557,E.C.=4.2.1.11
-189587.1,7708.666,-3091.298,-471.7280,-189.8726,191.3889,-4.85578,-39.33693,-14.63013,-68.74836,15.76474,-5.108461,-23.68658,-83.44466,20.44688,E.C.=2.7.7.7
-138897.7,5656.622,11.63455,95.30814,96.47494,-76.18982,5.319645,20.85363,2.301122,-38.52114,-80.08392,35.92562,76.304,42.89934,20.66367,E.C.=6.1.1.20
-172597.1,9578.891,545.5103,-309.2696,-62.29381,188.3177,-23.83762,48.94479,-17.5793,-34.91493,25.69244,0.06871985,-28.2418,-84.95724,-1.979967,E.C.=3.4.19.12
-168599.3,9914.273,483.1056,-345.2238,-19.66501,190.2613,-23.57907,48.51594,-25.34200,-20.69283,26.60054,31.47208,-37.0026,-68.976,17.05894,E.C.=3.4.19.12
-71126.74,9102.983,-306.9955,-256.3203,273.1090,19.2155,36.55465,-9.008174,33.48562,-60.54393,-22.56667,8.812149,-61.80437,59.76106,45.83515,E.C.=4.6.1.12
-71012.74,9117.356,-332.9693,-264.5360,276.9351,12.57358,29.53931,-30.07498,18.74487,-58.98453,-40.34878,-2.794564,-46.6707,60.76819,59.98933,E.C.=4.6.1.12
-146252.9,9436.515,757.5611,51.75566,90.03498,125.2463,-49.49221,114.2162,-32.71372,-65.93839,-46.71409,-38.72229,-65.28729,-19.85771,3.232197,E.C.=2.7.1.23
-141383.3,9422.41,645.0387,-3.623595,106.1005,92.6363,-58.38761,145.8589,10.52124,-52.31582,-76.03272,-34.87518,-48.94028,12.72144,-14.71299,E.C.=2.7.1.23
-158328,5377.181,1084.749,78.12008,68.78144,23.77805,-48.89692,7.510203,-25.55487,-11.84954,40.17911,-16.14619,78.54956,31.63398,59.86002,E.C.=2.1.1.28
-166174.8,4901.732,1118.386,80.14083,21.49054,-20.29216,-59.36394,12.43350,-17.50072,5.502211,62.5443,-18.39071,122.6566,55.75947,35.97107,E.C.=2.1.1.28
-96981.26,5485.802,-19.98560,115.3487,91.38237,-188.1681,-41.67477,-4.437896,-33.6588,27.096,-58.53374,-32.93246,0.9301578,-36.30372,41.95823,E.C.=2.7.4.8
-88169.49,5276.016,-964.0612,216.8066,-66.07707,-176.1879,-73.20433,27.49737,-27.15567,-47.35942,-52.33787,-48.54495,-35.65049,1.136715,36.05608,E.C.=2.7.4.8
-39886.89,6958.161,-254.4293,-22.87609,37.85882,68.16518,-34.33136,42.99845,16.73750,-49.91097,-31.44260,15.24283,-17.85641,-48.94378,-0.7763406,E.C.=3.4.21.53
-41285.83,7148.888,-227.6281,-47.48642,54.88811,60.31769,-12.44323,43.5019,5.97294,-47.17379,-24.91865,7.412117,-21.80905,-78.05013,-4.446768,E.C.=3.4.21.53
-41306.57,7168.073,-256.4472,-45.60043,76.93245,62.5925,-9.773647,27.54046,21.23426,-56.1147,-24.5486,18.72214,-22.38305,-67.21234,-0.9318395,E.C.=3.4.21.53
-320693.2,760.3957,-224.2707,416.0328,-106.4319,195.5349,177.9499,-89.72331,84.66883,-160.4013,14.39799,62.11256,-13.51104,-0.1714492,33.96991,E.C.=3.1.3.1
-70951.26,6913.035,-120.5357,-48.62317,70.03608,15.38260,-1.325742,28.62355,87.68096,-0.4230931,-58.16911,54.22633,-47.94143,-65.26318,13.43599,E.C.=1.5.1.3
-32567.74,5951.602,-484.4991,-355.0077,37.09134,-34.20263,41.41896,46.35327,-5.222792,-43.87476,-26.13146,0.05794761,23.85880,0.2275181,-0.3206243,E.C.=3.4.23.16
-32556.45,5953.41,-489.6022,-349.5966,26.71457,-35.02377,39.99148,53.87871,3.186298,-43.68732,-19.71300,2.541225,21.55626,2.395379,2.87471,E.C.=3.4.23.16
-32478.94,5847.237,-460.6239,-352.4794,33.47224,-41.45261,37.71909,55.18094,-6.5351,-29.96518,-22.02322,-17.88975,13.18768,-2.982210,-10.18828,E.C.=3.4.23.16
-32524.6,5881.146,-468.9923,-353.6382,31.34235,-40.04927,37.45878,54.67786,-14.96803,-34.10132,-22.81781,-12.66695,19.23858,0.04506418,-14.41160,E.C.=3.4.23.16
-161223.2,4931.688,629.1245,118.0917,-3.434968,-217.6738,-145.4126,35.71764,-53.8138,-10.70120,5.528046,5.580355,48.70248,-66.48815,106.8325,E.C.=2.1.1.8
-166609.1,4198.086,102.798,440.6523,148.9478,-135.7125,-37.27088,43.43766,33.94366,28.02939,13.94632,17.09406,-52.57973,-46.10431,-2.789910,E.C.=2.7.2.8
-162942.2,4312.232,194.4581,378.7697,92.37756,-131.2014,-28.39362,45.71840,48.23974,15.53845,4.742993,5.026719,-50.64549,-42.09526,-39.33587,E.C.=2.7.2.8
-55731.72,7122.487,-1038.584,-1.360980,17.38507,46.2442,30.85212,-31.05739,-10.08561,-22.94466,-17.77129,-17.96265,-1.408929,-20.74053,-12.54730,E.C.=1.4.3.5
-73117.21,8364.237,151.6307,154.5103,139.4898,-74.41427,101.9391,15.53441,-82.50106,-3.967268,32.76056,-15.15894,34.95436,38.68191,-18.26771,E.C.=1.15.1.1
-72894.82,8281.416,125.9538,143.7019,138.5527,-79.99673,106.9531,3.972936,-87.50447,-11.37315,36.36294,-21.07515,17.49056,24.83429,-21.07101,E.C.=1.15.1.1
-32493.73,5890.44,-471.5833,-382.4183,32.01314,-47.13649,29.05065,69.84225,7.743153,-38.90232,-11.5605,5.591658,19.58561,4.870378,3.489949,E.C.=3.4.23.16
-151876.3,5235.405,-516.0951,43.73479,206.1125,-44.27305,-84.5493,14.09687,-16.60257,19.19291,-32.34571,9.316717,32.1071,47.24717,32.2586,E.C.=2.7.1.127
-151326.3,5149.049,-416.756,39.56876,226.2939,-50.68857,-50.68752,-23.35501,18.43331,2.127332,-72.17626,-4.119323,100.0060,49.6821,22.81649,E.C.=2.7.1.127
-290779.7,-48.132,-506.0097,418.1694,-24.97459,-25.75263,-65.21238,-123.0516,18.08109,-48.94605,-96.47825,107.0326,108.4446,-2.263750,-11.19937,E.C.=2.1.1.72
-190566.3,4956.218,398.725,-241.7807,-63.51845,-103.9931,74.71417,13.13718,15.76217,-20.20719,27.59917,-47.66678,36.91237,47.78236,82.66782,E.C.=3.4.22.52
-234557.6,5338.363,-268.1204,-247.8667,-328.5153,143.6522,15.37800,-14.27195,169.445,-15.99414,119.3186,2.780468,-37.89327,-4.811209,44.20692,E.C.=2.4.2.29
-234301.1,5205.55,-280.7010,-286.3192,-273.8357,145.3785,22.92248,4.305515,165.1676,-17.86059,128.5543,-0.5253393,-57.14715,38.48115,44.332,E.C.=2.4.2.29
-190720.8,6614.379,967.2725,-103.1591,-81.28606,7.932453,-89.60055,100.1945,-41.24215,21.47563,-85.88732,17.47460,5.930492,91.61261,-121.4966,E.C.=2.1.3.2
-190440.1,6459.518,971.9495,-137.9175,-86.49753,6.468123,-95.90212,97.8561,-42.79613,20.40667,-56.06712,-18.73954,21.94320,55.64687,-83.86411,E.C.=2.1.3.2
-178089.9,6741.355,1069.199,-114.7118,-107.1123,78.46717,-130.0929,113.6872,-65.8461,-33.02275,-11.08756,1.324283,147.0783,-25.80490,-40.56885,E.C.=2.1.3.2
-529013.3,-7451.235,-4267.168,-67.22199,-88.74884,-68.87128,-32.07948,-29.73129,81.47111,-151.7620,65.33551,27.31818,69.0998,-229.5037,-100.6347,E.C.=2.7.7.7
-188737.0,7153.274,575.96,-133.1380,-278.5599,148.4394,3.286573,-76.7197,-66.9558,102.0707,51.21477,5.10388,-61.77668,-60.92036,-38.40834,E.C.=4.2.1.52
-166656.5,9007.908,-3219.031,-594.1178,26.77504,92.99009,30.68215,-3.984760,-5.056908,32.98911,19.66890,-40.56367,-61.918,-6.267454,42.69924,E.C.=2.7.7.7
-53054.8,8119.979,-187.7005,-3.77369,84.31235,79.02972,-42.25173,0.4189246,-29.66192,-24.17587,56.71938,-1.723229,-15.32245,10.14128,-32.86198,E.C.=3.2.1.17
-174670.3,4713.939,422.0794,-169.2891,-140.7578,-82.7163,-16.96209,-24.69981,-65.37473,-60.81721,5.386048,40.69297,38.91632,-8.660254,37.43038,E.C.=2.7.10.1
-70955.43,7432.758,-1509.321,363.4044,-129.0491,64.58753,70.84028,54.94288,23.49902,-17.55245,-8.300187,-8.160182,15.59277,-34.21179,3.016969,E.C.=2.7.7.6
-72783.45,7345.63,-1470.166,269.0851,-55.43936,42.81723,77.98391,24.73794,-17.45944,-5.49859,-12.65126,10.56884,21.62672,-5.204638,8.072175,E.C.=2.7.7.6
-73238.05,7506.003,-1417.221,251.3528,-143.0037,22.17135,94.21684,34.11698,-37.37467,-55.11162,17.94575,-20.01699,-12.85872,-38.44177,3.548319,E.C.=2.7.7.6
-88062.39,7686.756,747.0522,41.21499,230.9495,-83.98218,-5.748982,6.147185,-57.00379,-70.01696,6.447583,7.072436,32.28966,5.867692,-23.36607,E.C.=3.6.1.1
-37751.08,6762.695,-708.4532,-30.98774,-85.15665,59.53369,14.19609,-24.65600,-16.86105,28.48273,-23.74958,-4.798856,28.31867,-36.38603,-51.49314,E.C.=3.1.26.5
-37749.84,6761.256,-708.614,-32.19789,-85.0088,58.15085,12.73279,-26.79191,-14.71959,27.79606,-24.68795,-7.021879,26.96801,-36.93162,-51.72279,E.C.=3.1.26.5
-629065.5,-25285.47,-43.58902,-364.9288,122.5323,-500.1345,-247.5396,-9.355159,124.4705,104.3245,126.7966,-26.15954,-38.95607,-34.86281,-74.76475,E.C.=2.4.1.1
-197156.7,6701.483,1262.412,-204.0442,277.3039,-11.66335,59.1731,155.4609,-46.25796,26.00220,-29.39444,8.963574,-36.01108,-29.17987,-6.270466,E.C.=1.7.2.1
-32560.71,5941.788,-487.1867,-365.802,40.88829,-40.80227,49.44148,55.75743,-7.72403,-34.60765,-22.11333,-0.992605,19.00660,1.057639,2.095843,E.C.=3.4.23.16
-32529.81,5884.862,-477.3307,-354.8403,24.73372,-35.88178,38.14380,54.98936,-10.36772,-32.56864,-24.54685,-3.981724,20.38734,-4.986774,-15.37780,E.C.=3.4.23.16
-32649.74,5969.913,-491.3146,-371.7962,6.558394,-40.68159,36.07894,63.4887,2.537575,-41.86226,-22.71628,-7.127323,6.129791,19.84411,1.415817,E.C.=3.4.23.16
-32569.95,5922.362,-475.4807,-354.9367,6.57557,-39.73367,25.88933,63.78514,1.613502,-53.00771,-14.32666,-9.964774,22.35303,16.11010,-4.434609,E.C.=3.4.23.16
-19506.34,5311.473,-934.7663,-126.3333,-36.29627,64.14715,12.60755,-17.07925,23.83778,-10.77759,-14.41532,-27.27805,-14.08757,19.50038,16.49064,E.C.=3.6.3.4
-109130.8,7411.984,-48.43786,-168.5320,102.1786,-40.13178,29.07684,-76.7899,25.5925,10.66553,28.88561,16.75803,6.249695,12.62369,-1.624733,E.C.=1.15.1.1
-107547.7,7517.81,-70.88191,-170.4939,93.14285,-40.78913,37.68744,-79.69275,15.70864,12.81482,30.36318,9.557072,-7.955827,7.694647,4.17067,E.C.=1.15.1.1
-202896.8,9586.062,638.1358,332.7621,343.3564,178.8774,-63.79057,132.424,85.63327,-52.72816,-66.49161,2.698217,44.69782,-14.84167,103.4094,E.C.=2.7.7.7
-188272.5,5245.564,276.2169,-174.289,-128.4755,-80.42517,30.87181,4.768885,86.03443,-119.3552,-91.00731,46.44497,-69.80114,15.13973,-47.0447,E.C.=2.7.1.144
-206918.2,9162.54,-628.5447,-4.523223,288.7069,202.3440,-78.76079,53.07099,4.70771,-71.58422,-29.62157,21.20667,54.89243,-26.28022,-24.58332,E.C.=3.6.3.19
-96693.25,7346.858,206.4998,91.01607,114.0762,-45.7539,-62.53292,10.43677,48.44991,-19.37846,43.99935,8.494498,-29.36045,-19.82824,-0.4944586,E.C.=2.7.7.4
-6612.427,1535.969,-366.7808,201.1195,63.75304,-122.7705,-33.75768,0.7519032,4.346332,-5.382911,-6.11918,-1.548831,-11.05298,3.20351,-14.53476,E.C.=1.5.99.8
-6993.888,1517.328,-429.2912,224.5737,67.56479,-132.8482,-38.12567,-9.357354,3.086242,0.3545136,-7.237081,0.836098,-4.296489,-4.955121,-15.00223,E.C.=1.5.99.8
-250962.6,2747.59,1225.262,50.76203,288.2232,-52.82781,-245.9665,0.2768281,-76.80446,-46.38126,-64.16132,-24.82834,54.44994,-1.285256,-37.85964,E.C.=2.6.1.57
-68814.61,5823.188,345.4173,-148.3453,10.23139,-53.25554,30.44103,18.31289,-18.67951,-37.10106,10.44506,-69.54304,9.00023,27.32214,35.42308,E.C.=3.4.24.7
-191710.4,3387.997,-650.1613,-180.6780,52.01564,-214.8699,119.217,8.682352,16.95601,19.89034,-17.52789,46.97066,38.02832,6.425575,3.692011,E.C.=3.4.19.12
-128131.6,9613.158,773.0287,-254.0504,-130.0817,152.5682,107.6607,21.76882,-51.17903,-6.924791,17.85052,24.16208,-27.32615,-0.3560581,76.94675,E.C.=3.4.21.4
-125391.3,6454.48,182.3895,-264.4207,-158.4292,-136.7759,-123.1384,118.0702,-52.08573,-58.59487,56.37596,9.055948,-16.15306,-93.34744,-43.88561,E.C.=2.7.13.3
-40379.09,5968.854,-166.8771,-64.7541,44.13616,4.189224,-40.99993,56.41485,-28.37142,-30.31522,18.12282,9.708728,16.57104,-11.89340,-13.40977,E.C.=2.7.13.3
-66874.87,6687.158,68.76546,261.1223,-38.52212,-75.22261,-14.01560,47.5016,-46.13692,34.54756,62.93757,-4.3985,15.17288,19.01648,53.98502,E.C.=2.7.4.6
-32499.71,5889.797,-458.6899,-359.7578,62.7807,-47.83893,36.69965,52.68189,4.630929,-26.04799,-1.909518,-14.75855,12.44980,-11.74878,-11.24116,E.C.=3.4.23.16
-149741.7,2712.503,-151.7379,122.1017,-131.3387,-298.0206,58.10478,93.18345,-9.791303,146.5071,25.67023,3.664703,16.19086,63.61478,101.4181,E.C.=2.1.1.20
-55203.96,7849.23,211.9746,47.35424,162.8999,-72.93075,105.4800,29.57479,-61.14877,-8.479886,29.38257,-6.581632,-25.69931,38.85072,-10.14164,E.C.=3.4.24.75
-180907.7,4291.63,713.4374,-6.86818,-289.6789,-98.96268,82.15864,-21.45070,-21.43988,54.56976,44.65087,-43.18128,37.36656,-17.31463,-45.67666,E.C.=1.11.1.5
-181558.8,4478.563,693.504,26.96552,-290.486,-94.6709,86.01244,-54.50292,-29.86151,50.05575,20.54781,-38.82746,-5.446477,4.559976,-56.09911,E.C.=1.11.1.5
-380547.7,9823.947,1208.393,577.5317,262.7012,229.7507,-248.7198,-54.65955,-118.9713,-100.8128,86.64948,65.8599,6.73585,61.02757,81.0399,E.C.=2.1.2.3
-531564.3,-14536.86,890.786,600.8754,-298.6492,-133.7173,13.25343,-134.4697,-40.09067,-5.473508,58.03652,25.42760,-72.33631,129.6285,93.43036,E.C.=1.11.1.6
-531337.8,-14522.38,916.3592,594.9915,-297.4434,-143.5924,15.08871,-158.9556,-51.74951,-37.81195,46.62559,31.49739,-83.66424,126.4023,118.2510,E.C.=1.11.1.6
-143657.1,6211.906,238.3489,540.6789,-291.517,84.468,65.94613,-31.81432,41.37586,-69.5021,30.81761,6.896661,-35.43896,-56.90956,2.826842,E.C.=1.3.1.9
-145067.5,6388.156,86.79728,547.892,-300.8609,86.78266,83.09827,-33.31825,45.2824,-37.9372,27.68362,20.09681,-54.38068,-69.48527,5.936117,E.C.=1.3.1.9
-143263.3,6121.639,298.8832,497.5493,-291.3444,86.8935,54.43097,-27.97239,29.96699,-51.96722,9.642394,-22.18944,-44.81792,-77.46624,-4.246168,E.C.=1.3.1.9
-199254.4,5451.314,494.5312,-31.16967,-9.821207,218.8016,42.28451,10.22139,7.658267,-71.14205,-32.29904,-8.233518,25.54323,-33.54097,5.060638,E.C.=3.4.11.18
-320819,1060.919,887.3313,-240.481,216.2454,56.95793,-244.0201,279.5950,4.774983,-185.7062,-2.47783,-4.995422,52.40151,128.8245,-6.486082,E.C.=3.1.3.48
-165591.8,4921.002,726.7125,310.0894,162.6679,-206.8814,-33.43061,105.2615,-138.7558,6.167147,26.50193,19.36264,-16.72668,13.87077,-48.87722,E.C.=1.18.1.2
-162444,8236.817,1226.639,51.48578,-64.46893,98.72982,-111.6674,33.50258,-72.83995,37.17611,5.109135,58.54438,-55.96814,11.55178,-23.37631,E.C.=3.5.2.6
-134073.6,8478,1022.852,-189.6870,-138.5442,129.3622,84.76022,105.4754,-52.12595,18.70036,-10.40021,20.56335,-39.06797,-13.15529,42.32482,E.C.=3.4.21.5
-791.0423,370.1284,-206.4458,111.5976,17.30684,-24.77520,0.3671777,2.750296,-3.839113,0.2280080,-1.620904,-0.1321934,1.969283,0.8426413,3.751018,E.C.=3.4.21.5
-69341.2,7979.77,-551.8696,0.8409011,-153.7401,-39.59519,-49.83703,-71.52161,-32.79885,-33.71535,27.88828,-20.88092,-31.00814,14.2709,-67.56071,E.C.=3.2.1.17
-69273.76,7943.114,-558.2129,-3.273739,-149.1203,-43.58298,-48.41337,-67.26654,-26.58985,-36.35162,30.68385,-16.80243,-33.08727,4.669146,-74.84764,E.C.=3.2.1.17
-114018.5,9132.072,-347.6076,46.31083,140.3874,134.0194,-48.62544,66.80487,-77.71745,45.73021,-0.8553381,19.86117,94.27677,43.9741,-19.24478,E.C.=1.3.99.1
-160376.5,5515.44,211.5932,-310.5869,-126.4390,-84.31792,-85.12169,-54.80213,-60.33939,-49.55225,-46.38699,-42.21037,-71.09552,-60.957,-22.15955,E.C.=2.7.10.2
-416305.6,-7585.019,1139.797,476.0741,68.41464,-152.9782,88.59492,-65.34666,17.80258,92.45016,-138.3212,-168.8435,-60.45862,-12.10395,113.9886,E.C.=1.3.99.1
-67380.11,7689.825,-552.1383,-26.10184,-238.8662,-90.99213,-33.0098,-25.78188,-53.58284,-32.05545,45.66137,13.43271,30.25488,-10.01828,-77.15643,E.C.=3.2.1.17
-32450.47,5875.535,-489.8583,-367.6278,20.81426,-45.13907,40.23343,64.49546,19.18175,-25.98974,-6.211413,-4.286735,25.52810,-13.84961,-10.76025,E.C.=3.4.23.16
-231849.5,5806.43,392.5572,315.0228,34.6183,200.803,97.8358,-51.72426,-71.7383,38.22019,-60.95781,42.95824,-3.339430,29.06023,107.9689,E.C.=1.1.1.2
-102465.0,6432.507,88.41199,451.946,-154.1211,-42.74306,-5.362466,-18.00897,-24.94786,5.846568,-8.232792,-37.00905,24.5059,-20.05122,37.53145,E.C.=3.1.3.2
-716012.3,-20919.67,-3601.828,-448.1583,757.986,136.7280,114.4871,39.4202,63.04399,92.25262,34.54745,50.23036,96.60779,-97.74373,-45.35494,E.C.=2.7.7.6
-52589.7,6795.046,-272.4396,109.3361,-75.2908,-100.0264,19.91289,14.09828,-18.19631,-16.5762,30.32671,14.44126,-19.42525,3.541123,-4.748837,E.C.=2.7.4.6
-54795.84,6627.646,-123.2316,121.5288,-71.35653,-125.4728,7.658277,24.44215,-3.797315,-17.90906,43.78872,-1.211076,-32.91061,-19.00239,-9.805495,E.C.=2.7.4.6
-54684.74,6570.475,-128.8266,129.0362,-73.6791,-121.0663,5.257944,29.79488,-0.6353473,-16.38622,42.99309,4.950046,-20.18996,-13.22003,-12.44948,E.C.=2.7.4.6
-81640.23,7675.05,-370.5168,32.72911,178.9113,-69.95373,27.2698,34.54043,-4.680199,20.03302,-17.36895,-50.63565,9.951205,48.97139,-29.15472,E.C.=2.7.1.21
-57962.38,7172.902,-681.7304,256.6100,-76.54894,122.7782,-67.50427,0.888816,44.23728,59.48209,-49.17474,-7.25176,-1.296589,27.68314,19.62325,E.C.=2.5.1.9
-65916.61,6958.014,-536.7879,337.064,-61.86056,97.89347,-65.75885,2.668115,19.11047,43.86054,-39.49972,-6.046736,-5.058967,17.48145,6.450539,E.C.=2.5.1.9
